agent_type,feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
linear_dqn,proxy_interaction_only,3,extinction,600,5100,0.5,0.5,0.464667,0.486667,0.905,0.761706,0.095,0.251333,0.653667,0.34202,0.407068,0.405813,0.001255,0.065048,-0.194672,0.194672,0.086653
linear_dqn,proxy_interaction_only,3,extinction,700,5200,0.5,0.5,0.478,0.5,0.905,0.757789,0.095,0.289333,0.615667,0.354026,0.396599,0.396316,0.000284,0.042574,-0.191275,0.191275,-0.002525
linear_dqn,proxy_interaction_only,3,extinction,800,5300,0.5,0.5,0.458,0.48,0.801333,0.753671,0.198667,0.295,0.506333,0.365545,0.38566,0.385256,0.000404,0.020114,-0.011444,0.011444,-0.185794
linear_dqn,proxy_interaction_only,3,extinction,900,5400,0.5,0.5,0.458,0.48,0.602667,0.751261,0.397333,0.302333,0.300333,0.371445,0.378108,0.378525,-0.000417,0.006664,-0.004036,0.004036,-0.600662
linear_dqn,proxy_interaction_only,3,extinction,1000,5500,0.5,0.5,0.501333,0.523333,0.596,0.750166,0.404,0.246,0.35,0.376837,0.377623,0.378025,-0.000401,0.000787,-0.009214,0.009214,-0.501018
linear_dqn,proxy_interaction_only,3,extinction,1100,5600,0.5,0.5,0.494667,0.516667,0.593,0.750055,0.407,0.0,0.593,0.379359,0.377755,0.380981,-0.003226,-0.001603,0.004807,0.004807,0.0
linear_dqn,proxy_interaction_only,3,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.638,0.753033,0.362,0.0,0.638,0.367783,0.383136,0.384919,-0.001783,0.015353,-0.092605,0.092605,0.0
linear_dqn,proxy_interaction_only,3,extinction,1300,5800,0.5,0.5,0.474667,0.496667,0.653,0.751697,0.347,0.11,0.543,0.368274,0.378384,0.377109,0.001275,0.01011,-0.111245,0.111245,-0.215405
linear_dqn,proxy_interaction_only,3,extinction,1400,5900,0.5,0.5,0.481333,0.503333,0.705333,0.751242,0.294667,0.052667,0.652667,0.368487,0.374402,0.375694,-0.001292,0.005915,-0.214023,0.214023,0.103811
linear_dqn,proxy_interaction_only,3,extinction,1500,6000,0.5,0.5,0.474667,0.496667,0.649,0.751201,0.351,0.097667,0.551333,0.365814,0.372223,0.372445,-0.000223,0.006408,-0.297065,0.297065,0.195594
linear_dqn,proxy_interaction_only,4,acquisition,1,1,0.95,0.05,-0.022,0.0,0.904667,0.75007,0.095333,0.211,0.693667,-0.013542,-0.017479,-0.011417,-0.006062,-0.003937,0.198473,0.198473,-0.40603
linear_dqn,proxy_interaction_only,4,acquisition,100,100,0.95,0.05,0.448,0.47,0.5,0.745504,0.5,0.140667,0.359333,0.080598,0.055606,0.05826,-0.002655,-0.024992,0.003342,0.003342,0.296557
linear_dqn,proxy_interaction_only,4,acquisition,200,200,0.95,0.05,0.501333,0.523333,0.499333,0.746393,0.500667,0.105,0.394333,0.157556,0.135283,0.141594,-0.006311,-0.022273,0.006625,0.006625,0.202182
linear_dqn,proxy_interaction_only,4,acquisition,300,300,0.95,0.05,0.524667,0.546667,0.641,0.747854,0.359,0.148,0.493,0.218579,0.206244,0.209495,-0.003251,-0.012335,0.299803,0.299803,-0.101581
linear_dqn,proxy_interaction_only,4,acquisition,400,400,0.95,0.05,0.481333,0.503333,0.6,0.747153,0.4,0.0,0.6,0.274139,0.255735,0.262512,-0.006777,-0.018404,0.001333,0.001333,0.0
linear_dqn,proxy_interaction_only,4,acquisition,500,500,0.95,0.05,0.451333,0.473333,0.658333,0.74965,0.341667,0.102,0.556333,0.306745,0.304909,0.306569,-0.001659,-0.001835,0.097539,0.097539,0.001905
linear_dqn,proxy_interaction_only,4,acquisition,600,600,0.95,0.05,0.504667,0.526667,0.596667,0.749499,0.403333,0.144667,0.452,0.349451,0.347066,0.348615,-0.001549,-0.002385,-0.001322,0.001322,-0.096467
linear_dqn,proxy_interaction_only,4,acquisition,700,700,0.95,0.05,0.471333,0.493333,0.600667,0.749684,0.399333,0.252333,0.348333,0.371804,0.370717,0.371767,-0.00105,-0.001087,-0.002944,0.002944,-0.100636
linear_dqn,proxy_interaction_only,4,acquisition,800,800,0.95,0.05,0.448,0.47,0.601333,0.750636,0.398667,0.202333,0.399,0.385361,0.388514,0.390668,-0.002154,0.003153,0.002285,0.002285,-0.001261
linear_dqn,proxy_interaction_only,4,acquisition,900,900,0.95,0.05,0.458,0.48,0.647667,0.750902,0.352333,0.147333,0.500333,0.403012,0.406803,0.410016,-0.003213,0.003791,-0.102285,0.102285,0.099596
linear_dqn,proxy_interaction_only,4,acquisition,1000,1000,0.95,0.05,0.498,0.52,0.597667,0.750337,0.402333,0.203,0.394667,0.422084,0.427633,0.424222,0.003411,0.005549,0.004255,0.004255,0.202549
linear_dqn,proxy_interaction_only,4,acquisition,1100,1100,0.95,0.05,0.501333,0.523333,0.649,0.752141,0.351,0.549333,0.099667,0.43153,0.450222,0.441448,0.008773,0.018691,0.094705,0.094705,-0.098065
linear_dqn,proxy_interaction_only,4,acquisition,1200,1200,0.95,0.05,0.461333,0.483333,0.701,0.752955,0.299,0.402667,0.298333,0.428192,0.44982,0.443434,0.006385,0.021628,-0.002083,0.002083,-0.003793
linear_dqn,proxy_interaction_only,4,acquisition,1300,1300,0.95,0.05,0.444667,0.466667,0.647333,0.752277,0.352667,0.239,0.408333,0.428061,0.443389,0.440982,0.002407,0.015328,-0.101995,0.101995,0.302131
linear_dqn,proxy_interaction_only,4,acquisition,1400,1400,0.95,0.05,0.468,0.49,0.751667,0.753185,0.248333,0.246333,0.505333,0.431344,0.448475,0.450753,-0.002278,0.017131,0.10698,0.10698,0.294989
linear_dqn,proxy_interaction_only,4,acquisition,1500,1500,0.95,0.05,0.411333,0.433333,0.810333,0.7537,0.189667,0.392667,0.417667,0.421244,0.442844,0.442063,0.000781,0.0216,0.198829,0.198829,0.200951
linear_dqn,proxy_interaction_only,4,acquisition,1600,1600,0.95,0.05,0.461333,0.483333,0.692333,0.752664,0.307667,0.287,0.405333,0.429515,0.448126,0.443695,0.004431,0.018611,-0.001698,0.001698,0.393236
linear_dqn,proxy_interaction_only,4,acquisition,1700,1700,0.95,0.05,0.494667,0.516667,0.701333,0.75202,0.298667,0.358,0.343333,0.435451,0.452731,0.445446,0.007285,0.01728,-0.001662,0.001662,0.503472
linear_dqn,proxy_interaction_only,4,acquisition,1800,1800,0.95,0.05,0.471333,0.493333,0.699,0.752322,0.301,0.299333,0.399667,0.428775,0.443869,0.442177,0.001692,0.015094,-0.001068,0.001068,0.403601
linear_dqn,proxy_interaction_only,4,acquisition,1900,1900,0.95,0.05,0.458,0.48,0.701667,0.753397,0.298333,0.340667,0.361,0.415819,0.439132,0.433937,0.005196,0.023313,-0.002559,0.002559,0.503073
linear_dqn,proxy_interaction_only,4,acquisition,2000,2000,0.95,0.05,0.458,0.48,0.805667,0.753054,0.194333,0.293333,0.512333,0.419309,0.439975,0.436031,0.003944,0.020666,0.199186,0.199186,0.404722
linear_dqn,proxy_interaction_only,4,acquisition,2100,2100,0.95,0.05,0.481333,0.503333,0.749667,0.752574,0.250333,0.202667,0.547,0.426416,0.442959,0.441774,0.001185,0.016543,0.104335,0.104335,0.401851
linear_dqn,proxy_interaction_only,4,acquisition,2200,2200,0.95,0.05,0.484667,0.506667,0.651667,0.752332,0.348333,0.454667,0.197,0.42994,0.447798,0.442784,0.005014,0.017859,0.097492,0.097492,0.099664
linear_dqn,proxy_interaction_only,4,acquisition,2300,2300,0.95,0.05,0.461333,0.483333,0.857,0.754034,0.143,0.452667,0.404333,0.413954,0.441411,0.43536,0.006052,0.027457,0.296066,0.296066,0.098896
linear_dqn,proxy_interaction_only,4,acquisition,2400,2400,0.95,0.05,0.458,0.48,0.854,0.75324,0.146,0.241667,0.612333,0.410611,0.430907,0.429414,0.001494,0.020297,0.303324,0.303324,0.299128
linear_dqn,proxy_interaction_only,4,acquisition,2500,2500,0.95,0.05,0.468,0.49,0.696667,0.751693,0.303333,0.345667,0.351,0.414816,0.425669,0.42581,-0.00014,0.010853,0.194468,0.194468,0.29681
linear_dqn,proxy_interaction_only,4,acquisition,2600,2600,0.95,0.05,0.498,0.52,0.841333,0.753164,0.158667,0.352667,0.488667,0.4093,0.427004,0.428532,-0.001528,0.017704,0.304933,0.304933,0.09681
linear_dqn,proxy_interaction_only,4,acquisition,2700,2700,0.95,0.05,0.464667,0.486667,0.753,0.753876,0.247,0.344333,0.408667,0.390811,0.415891,0.412212,0.003679,0.025079,0.099579,0.099579,0.305381
linear_dqn,proxy_interaction_only,4,acquisition,2800,2800,0.95,0.05,0.474667,0.496667,0.649333,0.752205,0.350667,0.298333,0.351,0.397554,0.411735,0.410905,0.000829,0.014181,-0.101596,0.101596,0.401194
linear_dqn,proxy_interaction_only,4,acquisition,2900,2900,0.95,0.05,0.511333,0.533333,0.705333,0.753167,0.294667,0.462667,0.242667,0.401418,0.426364,0.417321,0.009043,0.024947,-0.000528,0.000528,0.297881
linear_dqn,proxy_interaction_only,4,acquisition,3000,3000,0.95,0.05,0.471333,0.493333,0.75,0.752336,0.25,0.248333,0.501667,0.399434,0.416424,0.4127,0.003724,0.016989,0.108007,0.108007,0.500672
linear_dqn,proxy_interaction_only,4,reversal,1,3001,0.05,0.95,0.494667,0.516667,0.749,0.752773,0.251,0.238,0.511,0.394557,0.413546,0.410286,0.00326,0.018988,0.098237,0.098237,0.495833
linear_dqn,proxy_interaction_only,4,reversal,100,3100,0.05,0.95,0.454667,0.476667,0.794333,0.75249,0.205667,0.502,0.292333,0.403474,0.423537,0.415752,0.007785,0.020062,0.206209,0.206209,0.20029
linear_dqn,proxy_interaction_only,4,reversal,200,3200,0.05,0.95,0.498,0.52,0.55,0.749019,0.45,0.094,0.456,0.404643,0.402029,0.399081,0.002948,-0.002613,0.102831,0.102831,0.195833
linear_dqn,proxy_interaction_only,4,reversal,300,3300,0.05,0.95,0.461333,0.483333,0.497667,0.749689,0.502333,0.052,0.445667,0.406769,0.409857,0.403606,0.006251,0.003088,-0.000855,0.000855,0.1
linear_dqn,proxy_interaction_only,4,reversal,400,3400,0.05,0.95,0.474667,0.496667,0.501333,0.746878,0.498667,0.350667,0.150667,0.425513,0.416629,0.406576,0.010054,-0.008883,-0.192657,0.192657,0.496217
linear_dqn,proxy_interaction_only,4,reversal,500,3500,0.05,0.95,0.494667,0.516667,0.502,0.748599,0.498,0.246,0.256,0.432129,0.432703,0.423281,0.009421,0.000574,-0.200429,0.200429,0.30012
linear_dqn,proxy_interaction_only,4,reversal,600,3600,0.05,0.95,0.454667,0.476667,0.55,0.748229,0.45,0.051,0.499,0.462411,0.461147,0.453318,0.007829,-0.001263,-0.098096,0.098096,0.098014
linear_dqn,proxy_interaction_only,4,reversal,700,3700,0.05,0.95,0.488,0.51,0.547,0.75012,0.453,0.0,0.547,0.475599,0.484739,0.478407,0.006333,0.00914,-0.101271,0.101271,0.0
linear_dqn,proxy_interaction_only,4,reversal,800,3800,0.05,0.95,0.458,0.48,0.552333,0.754304,0.447667,0.0,0.552333,0.4726,0.49867,0.502735,-0.004065,0.02607,-0.099396,0.099396,0.0
linear_dqn,proxy_interaction_only,4,reversal,900,3900,0.05,0.95,0.444667,0.466667,0.658333,0.759672,0.341667,0.0,0.658333,0.448905,0.49871,0.511454,-0.012744,0.049805,-0.100406,0.100406,0.0
linear_dqn,proxy_interaction_only,4,reversal,1000,4000,0.05,0.95,0.481333,0.503333,0.703,0.764073,0.297,0.148667,0.554333,0.419548,0.495504,0.505377,-0.009874,0.075955,-0.194252,0.194252,0.296543
linear_dqn,proxy_interaction_only,4,reversal,1100,4100,0.05,0.95,0.474667,0.496667,0.802667,0.764042,0.197333,0.201667,0.601,0.400885,0.475462,0.487043,-0.011581,0.074577,-0.394404,0.394404,0.403602
linear_dqn,proxy_interaction_only,4,reversal,1200,4200,0.05,0.95,0.421333,0.443333,0.819,0.764053,0.181,0.163667,0.655333,0.371331,0.44543,0.456745,-0.011315,0.0741,-0.399265,0.399265,0.29939
linear_dqn,proxy_interaction_only,4,reversal,1300,4300,0.05,0.95,0.431333,0.453333,0.76,0.76371,0.24,0.107333,0.652667,0.350587,0.418722,0.436883,-0.018161,0.068135,-0.303618,0.303618,0.201881
linear_dqn,proxy_interaction_only,4,reversal,1400,4400,0.05,0.95,0.434667,0.456667,0.819,0.764289,0.181,0.0,0.819,0.323954,0.390421,0.41559,-0.025169,0.066467,-0.395773,0.395773,0.0
linear_dqn,proxy_interaction_only,4,reversal,1500,4500,0.05,0.95,0.441333,0.463333,0.708,0.761682,0.292,0.053333,0.654667,0.31577,0.3717,0.391396,-0.019696,0.05593,-0.200404,0.200404,0.100946
linear_dqn,proxy_interaction_only,4,extinction,1,4501,0.5,0.5,0.438,0.46,0.697,0.76155,0.303,0.054333,0.642667,0.318631,0.373814,0.393825,-0.020011,0.055183,-0.189787,0.189787,0.106606
linear_dqn,proxy_interaction_only,4,extinction,100,4600,0.5,0.5,0.514667,0.536667,0.806667,0.763516,0.193333,0.0,0.806667,0.298478,0.35877,0.386437,-0.027666,0.060292,-0.389785,0.389785,0.0
linear_dqn,proxy_interaction_only,4,extinction,200,4700,0.5,0.5,0.444667,0.466667,0.853,0.766218,0.147,0.047333,0.805667,0.280229,0.349464,0.384397,-0.034934,0.069235,-0.292053,0.292053,0.095302
linear_dqn,proxy_interaction_only,4,extinction,300,4800,0.5,0.5,0.481333,0.503333,0.844667,0.765627,0.155333,0.051333,0.793333,0.290103,0.354213,0.389722,-0.035509,0.06411,-0.311081,0.311081,-0.102804
linear_dqn,proxy_interaction_only,4,extinction,400,4900,0.5,0.5,0.514667,0.536667,0.900667,0.766452,0.099333,0.257,0.643667,0.287845,0.35819,0.389759,-0.031569,0.070345,-0.195795,0.195795,-0.299859
linear_dqn,proxy_interaction_only,4,extinction,500,5000,0.5,0.5,0.464667,0.486667,0.896,0.764527,0.104,0.148333,0.747667,0.300102,0.353051,0.393461,-0.04041,0.052948,-0.208,0.208,-0.296667
