agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,proxy_action_dependence
dqn,2,acquisition,1100,1100,0.95,0.05,0.553,0.575,0.431667,0.75066,0.568333,0.3,0.131667,0.416493,0.423577,0.42,0.003578,0.007084,1.0,-0.694981
dqn,2,acquisition,1200,1200,0.95,0.05,0.486333,0.508333,0.4875,0.751938,0.5125,0.4875,0.0,0.405234,0.420888,0.414837,0.006051,0.015654,1.0,-1.0
dqn,2,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.521667,0.754979,0.478333,0.521667,0.0,0.388358,0.420355,0.414444,0.005912,0.031997,1.0,-1.0
dqn,2,acquisition,1400,1400,0.95,0.05,0.511333,0.533333,0.473333,0.753544,0.526667,0.428333,0.045,0.399171,0.421846,0.418492,0.003353,0.022675,1.0,-0.90493
dqn,2,acquisition,1500,1500,0.95,0.05,0.478,0.5,0.495,0.75593,0.505,0.495,0.0,0.379142,0.415293,0.411198,0.004095,0.036151,1.0,-1.0
dqn,2,acquisition,1600,1600,0.95,0.05,0.561333,0.583333,0.419167,0.753546,0.580833,0.419167,0.0,0.401497,0.426194,0.420266,0.005928,0.024697,1.0,-1.0
dqn,2,acquisition,1700,1700,0.95,0.05,0.419667,0.441667,0.635833,0.758991,0.364167,0.435833,0.2,0.361712,0.415416,0.410653,0.004763,0.053704,0.803309,-0.797256
dqn,2,acquisition,1800,1800,0.95,0.05,0.461333,0.483333,0.504167,0.758122,0.495833,0.300833,0.203333,0.372126,0.420249,0.416908,0.003341,0.048123,1.0,-0.596694
dqn,2,acquisition,1900,1900,0.95,0.05,0.453,0.475,0.516667,0.759014,0.483333,0.314167,0.2025,0.364028,0.416923,0.413857,0.003065,0.052895,1.0,-0.608065
dqn,2,acquisition,2000,2000,0.95,0.05,0.386333,0.408333,0.669167,0.762101,0.330833,0.411667,0.2575,0.349056,0.421557,0.414995,0.006562,0.072502,0.794,-0.705714
dqn,2,acquisition,2100,2100,0.95,0.05,0.469667,0.491667,0.506667,0.760097,0.493333,0.454167,0.0525,0.367176,0.42943,0.421776,0.007654,0.062255,1.0,-0.896382
dqn,2,acquisition,2200,2200,0.95,0.05,0.511333,0.533333,0.471667,0.760067,0.528333,0.471667,0.0,0.373399,0.436933,0.427357,0.009576,0.063534,1.0,-1.0
dqn,2,acquisition,2300,2300,0.95,0.05,0.544667,0.566667,0.426667,0.757668,0.573333,0.303333,0.123333,0.387471,0.436572,0.429169,0.007403,0.0491,1.0,-0.710938
dqn,2,acquisition,2400,2400,0.95,0.05,0.511333,0.533333,0.473333,0.76018,0.526667,0.33,0.143333,0.366403,0.430014,0.422288,0.007725,0.06361,1.0,-0.697183
dqn,2,acquisition,2500,2500,0.95,0.05,0.536333,0.558333,0.611667,0.760864,0.388333,0.519167,0.0925,0.365376,0.434055,0.424602,0.009453,0.068679,0.706061,-0.500505
dqn,2,acquisition,2600,2600,0.95,0.05,0.553,0.575,0.545833,0.76079,0.454167,0.259167,0.286667,0.36655,0.432475,0.426849,0.005626,0.065925,0.79912,-0.600386
dqn,2,acquisition,2700,2700,0.95,0.05,0.469667,0.491667,0.498333,0.76333,0.501667,0.304167,0.194167,0.343339,0.424525,0.417713,0.006813,0.081186,1.0,-0.610368
dqn,2,acquisition,2800,2800,0.95,0.05,0.503,0.525,0.476667,0.762593,0.523333,0.235833,0.240833,0.348105,0.423348,0.4197,0.003649,0.075244,1.0,-0.494755
dqn,2,acquisition,2900,2900,0.95,0.05,0.511333,0.533333,0.470833,0.764375,0.529167,0.186667,0.284167,0.335605,0.421189,0.41691,0.004279,0.085584,1.0,-0.39646
dqn,2,acquisition,3000,3000,0.95,0.05,0.403,0.425,0.5625,0.769091,0.4375,0.285,0.2775,0.287974,0.399467,0.396244,0.003224,0.111493,1.0,-0.506667
dqn,2,reversal,1,3001,0.05,0.95,0.469667,0.491667,0.496667,0.766127,0.503333,0.195833,0.300833,0.311351,0.406021,0.403153,0.002868,0.09467,1.0,-0.394295
dqn,2,reversal,100,3100,0.05,0.95,0.411333,0.433333,0.430833,0.761815,0.569167,0.126667,0.304167,0.333708,0.401923,0.402618,-0.000695,0.068215,1.0,-0.294004
dqn,2,reversal,200,3200,0.05,0.95,0.536333,0.558333,0.728333,0.767998,0.271667,0.353333,0.375,0.281065,0.386499,0.382684,0.003815,0.105434,0.609346,-0.121537
dqn,2,reversal,300,3300,0.05,0.95,0.494667,0.516667,0.8025,0.766715,0.1975,0.498333,0.304167,0.285782,0.383572,0.379387,0.004186,0.09779,0.411458,-0.193777
dqn,2,reversal,400,3400,0.05,0.95,0.419667,0.441667,0.775,0.76263,0.225,0.3875,0.3875,0.310415,0.38338,0.380728,0.002652,0.072965,0.401189,-0.188752
dqn,2,reversal,500,3500,0.05,0.95,0.519667,0.541667,0.809167,0.763126,0.190833,0.41,0.399167,0.287107,0.361754,0.359349,0.002404,0.074646,0.40966,-0.41256
dqn,2,reversal,600,3600,0.05,0.95,0.453,0.475,0.8475,0.75973,0.1525,0.4875,0.36,0.308495,0.364522,0.360771,0.003751,0.056027,0.295638,-0.790001
dqn,2,reversal,700,3700,0.05,0.95,0.486333,0.508333,0.806667,0.756655,0.193333,0.5625,0.244167,0.318331,0.361498,0.351216,0.010283,0.043167,0.197781,-0.700354
dqn,2,reversal,800,3800,0.05,0.95,0.411333,0.433333,0.754167,0.754136,0.245833,0.476667,0.2775,0.340182,0.370618,0.358928,0.01169,0.030436,-0.111953,-0.392593
dqn,2,reversal,900,3900,0.05,0.95,0.511333,0.533333,0.795833,0.752766,0.204167,0.605833,0.19,0.355072,0.386031,0.362793,0.023239,0.030959,-0.3958,0.003373
dqn,2,reversal,1000,4000,0.05,0.95,0.436333,0.458333,0.6825,0.755036,0.3175,0.465833,0.216667,0.370083,0.415964,0.389571,0.026393,0.045881,-0.697802,0.300249
dqn,2,reversal,1100,4100,0.05,0.95,0.478,0.5,0.55,0.755503,0.45,0.3,0.25,0.386749,0.438087,0.408438,0.029649,0.051338,-0.898502,0.397668
dqn,2,reversal,1200,4200,0.05,0.95,0.494667,0.516667,0.53,0.754948,0.47,0.145833,0.384167,0.398921,0.444726,0.42054,0.024186,0.045804,-0.896661,0.089306
dqn,2,reversal,1300,4300,0.05,0.95,0.469667,0.491667,0.606667,0.758465,0.393333,0.099167,0.5075,0.388498,0.454667,0.430229,0.024439,0.066169,-0.798646,-0.201354
dqn,2,reversal,1400,4400,0.05,0.95,0.453,0.475,0.618333,0.762173,0.381667,0.093333,0.525,0.366072,0.449637,0.431597,0.01804,0.083565,-0.803509,-0.196491
dqn,2,reversal,1500,4500,0.05,0.95,0.544667,0.566667,0.613333,0.76046,0.386667,0.161667,0.451667,0.360203,0.440782,0.414778,0.026004,0.080578,-0.705167,-0.294833
dqn,2,extinction,1,4501,0.5,0.5,0.561333,0.583333,0.645,0.762842,0.355,0.15,0.495,0.348118,0.43964,0.4172,0.022439,0.091522,-0.70297,-0.29703
dqn,2,extinction,100,4600,0.5,0.5,0.378,0.4,0.668333,0.767274,0.331667,0.15,0.518333,0.308078,0.42069,0.405106,0.015584,0.112612,-0.688581,-0.311419
dqn,2,extinction,200,4700,0.5,0.5,0.336333,0.358333,0.641667,0.767415,0.358333,0.140833,0.500833,0.292911,0.401704,0.394169,0.007535,0.108793,-0.717863,-0.282137
dqn,2,extinction,300,4800,0.5,0.5,0.553,0.575,0.713333,0.76967,0.286667,0.200833,0.5125,0.269218,0.392415,0.381862,0.010553,0.123197,-0.588034,-0.411966
dqn,2,extinction,400,4900,0.5,0.5,0.519667,0.541667,0.749167,0.771951,0.250833,0.235833,0.513333,0.245271,0.378636,0.371643,0.006994,0.133365,-0.515411,-0.484589
dqn,2,extinction,500,5000,0.5,0.5,0.486333,0.508333,0.75,0.770834,0.25,0.241667,0.508333,0.239157,0.366053,0.3577,0.008353,0.126896,-0.508475,-0.491525
dqn,2,extinction,600,5100,0.5,0.5,0.461333,0.483333,0.683333,0.769798,0.316667,0.141667,0.541667,0.24399,0.355117,0.359975,-0.004857,0.111127,-0.690909,-0.309091
dqn,2,extinction,700,5200,0.5,0.5,0.403,0.425,0.5875,0.76517,0.4125,0.108333,0.479167,0.268113,0.352377,0.356864,-0.004487,0.084264,-0.792,-0.208
dqn,2,extinction,800,5300,0.5,0.5,0.536333,0.558333,0.590833,0.763103,0.409167,0.099167,0.491667,0.275403,0.347479,0.351201,-0.003722,0.072077,-0.804918,-0.195082
dqn,2,extinction,900,5400,0.5,0.5,0.494667,0.516667,0.6225,0.763354,0.3775,0.096667,0.525833,0.269486,0.338925,0.347684,-0.008759,0.069439,-0.796134,-0.203866
dqn,2,extinction,1000,5500,0.5,0.5,0.594667,0.616667,0.499167,0.760149,0.500833,0.0,0.499167,0.281956,0.333861,0.341595,-0.007734,0.051906,-1.0,0.0
dqn,2,extinction,1100,5600,0.5,0.5,0.411333,0.433333,0.585833,0.758578,0.414167,0.1125,0.473333,0.285812,0.329107,0.336064,-0.006958,0.043294,-0.786392,-0.213608
dqn,2,extinction,1200,5700,0.5,0.5,0.419667,0.441667,0.6,0.75874,0.4,0.096667,0.503333,0.281891,0.324726,0.33339,-0.008664,0.042835,-0.805369,-0.194631
dqn,2,extinction,1300,5800,0.5,0.5,0.461333,0.483333,0.595833,0.757384,0.404167,0.100833,0.495,0.289139,0.323721,0.333366,-0.009645,0.034582,-0.80033,-0.19967
dqn,2,extinction,1400,5900,0.5,0.5,0.511333,0.533333,0.660833,0.758305,0.339167,0.1575,0.503333,0.280579,0.323146,0.328239,-0.005093,0.042567,-0.682886,-0.317114
dqn,2,extinction,1500,6000,0.5,0.5,0.494667,0.516667,0.686667,0.758022,0.313333,0.150833,0.535833,0.278913,0.319453,0.325171,-0.005718,0.04054,-0.615385,-0.296236
dqn,3,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.756456,0.0,0.785,0.215,-0.026359,0.029973,-0.002809,0.032783,0.056333,0.0,0.509881
dqn,3,acquisition,100,100,0.95,0.05,0.503,0.525,0.393333,0.744898,0.606667,0.0,0.393333,0.084595,0.061433,0.056559,0.004874,-0.023163,0.181128,0.0
dqn,3,acquisition,200,200,0.95,0.05,0.403,0.425,0.469167,0.747226,0.530833,0.0,0.469167,0.150212,0.137797,0.13544,0.002357,-0.012415,0.299577,0.0
dqn,3,acquisition,300,300,0.95,0.05,0.444667,0.466667,0.51,0.747008,0.49,0.0,0.51,0.23119,0.216255,0.216286,-3.1e-05,-0.014935,0.422272,0.0
dqn,3,acquisition,400,400,0.95,0.05,0.469667,0.491667,0.501667,0.747111,0.498333,0.0,0.501667,0.31041,0.295941,0.29634,-0.000399,-0.014469,0.409993,0.0
dqn,3,acquisition,500,500,0.95,0.05,0.436333,0.458333,0.431667,0.748422,0.568333,0.0,0.431667,0.362466,0.355552,0.355081,0.000471,-0.006914,0.800618,0.0
dqn,3,acquisition,600,600,0.95,0.05,0.553,0.575,0.39,0.748384,0.61,0.085833,0.304167,0.416139,0.409655,0.407925,0.00173,-0.006485,0.898273,-0.197697
dqn,3,acquisition,700,700,0.95,0.05,0.544667,0.566667,0.391667,0.748875,0.608333,0.043333,0.348333,0.444161,0.43959,0.438826,0.000765,-0.004571,0.895238,-0.099048
dqn,3,acquisition,800,800,0.95,0.05,0.494667,0.516667,0.49,0.75127,0.51,0.096667,0.393333,0.435476,0.4438,0.442828,0.000972,0.008324,1.0,-0.197279
dqn,3,acquisition,900,900,0.95,0.05,0.453,0.475,0.515833,0.751336,0.484167,0.0,0.515833,0.433529,0.437879,0.44353,-0.00565,0.00435,1.0,0.0
dqn,3,acquisition,1000,1000,0.95,0.05,0.494667,0.516667,0.478333,0.751811,0.521667,0.045,0.433333,0.436309,0.4462,0.447556,-0.001356,0.009892,1.0,-0.094077
dqn,3,acquisition,1100,1100,0.95,0.05,0.419667,0.441667,0.555,0.753617,0.445,0.2825,0.2725,0.417752,0.439102,0.43784,0.001262,0.02135,1.0,-0.509009
dqn,3,acquisition,1200,1200,0.95,0.05,0.486333,0.508333,0.495833,0.752612,0.504167,0.246667,0.249167,0.426508,0.442314,0.44155,0.000764,0.015806,1.0,-0.497479
dqn,3,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.52,0.75383,0.48,0.104167,0.415833,0.412104,0.431576,0.435208,-0.003632,0.019472,1.0,-0.200321
dqn,3,acquisition,1400,1400,0.95,0.05,0.494667,0.516667,0.481667,0.753937,0.518333,0.198333,0.283333,0.411848,0.433985,0.434587,-0.000601,0.022138,1.0,-0.411765
dqn,3,acquisition,1500,1500,0.95,0.05,0.503,0.525,0.479167,0.754635,0.520833,0.240833,0.238333,0.402306,0.428996,0.428544,0.000453,0.026691,1.0,-0.502609
dqn,3,acquisition,1600,1600,0.95,0.05,0.444667,0.466667,0.575,0.757804,0.425,0.156667,0.418333,0.374806,0.417286,0.41908,-0.001795,0.04248,0.904255,-0.295597
dqn,3,acquisition,1700,1700,0.95,0.05,0.444667,0.466667,0.533333,0.75757,0.466667,0.270833,0.2625,0.367324,0.411091,0.40931,0.001782,0.043767,1.0,-0.507812
dqn,3,acquisition,1800,1800,0.95,0.05,0.519667,0.541667,0.461667,0.754976,0.538333,0.274167,0.1875,0.387752,0.419417,0.414944,0.004473,0.031665,1.0,-0.593863
dqn,3,acquisition,1900,1900,0.95,0.05,0.444667,0.466667,0.546667,0.759381,0.453333,0.279167,0.2675,0.357006,0.413166,0.408073,0.005093,0.056159,1.0,-0.510671
dqn,3,acquisition,2000,2000,0.95,0.05,0.428,0.45,0.6325,0.760631,0.3675,0.2175,0.415,0.350049,0.411616,0.408914,0.002702,0.061567,0.797468,-0.4034
dqn,3,acquisition,2100,2100,0.95,0.05,0.461333,0.483333,0.603333,0.760597,0.396667,0.155833,0.4475,0.350413,0.409717,0.410322,-0.000605,0.059304,0.802698,-0.308072
dqn,3,acquisition,2200,2200,0.95,0.05,0.511333,0.533333,0.469167,0.759329,0.530833,0.091667,0.3775,0.357371,0.409135,0.410786,-0.001651,0.051764,1.0,-0.195382
dqn,3,acquisition,2300,2300,0.95,0.05,0.511333,0.533333,0.5275,0.75995,0.4725,0.15,0.3775,0.350324,0.406465,0.4072,-0.000735,0.05614,0.905751,-0.313589
dqn,3,acquisition,2400,2400,0.95,0.05,0.603,0.625,0.389167,0.756996,0.610833,0.1175,0.271667,0.374501,0.414858,0.415349,-0.000492,0.040357,1.0,-0.301927
dqn,3,acquisition,2500,2500,0.95,0.05,0.536333,0.558333,0.444167,0.759458,0.555833,0.0875,0.356667,0.352767,0.406467,0.407637,-0.001171,0.0537,1.0,-0.196998
dqn,3,acquisition,2600,2600,0.95,0.05,0.419667,0.441667,0.548333,0.764269,0.451667,0.108333,0.44,0.318239,0.400214,0.399402,0.000812,0.081975,1.0,-0.197568
dqn,3,acquisition,2700,2700,0.95,0.05,0.586333,0.608333,0.458333,0.75947,0.541667,0.0,0.458333,0.355941,0.411734,0.410967,0.000768,0.055794,0.902778,0.0
dqn,3,acquisition,2800,2800,0.95,0.05,0.378,0.4,0.669167,0.768895,0.330833,0.376667,0.2925,0.284086,0.394822,0.390923,0.003899,0.110736,0.805274,-0.30881
dqn,3,acquisition,2900,2900,0.95,0.05,0.486333,0.508333,0.548333,0.765075,0.451667,0.148333,0.4,0.314314,0.402142,0.401309,0.000833,0.087827,0.900332,-0.097657
dqn,3,acquisition,3000,3000,0.95,0.05,0.528,0.55,0.498333,0.76286,0.501667,0.041667,0.456667,0.335516,0.410901,0.41116,-0.000259,0.075385,0.899851,-0.094162
dqn,3,reversal,1,3001,0.05,0.95,0.486333,0.508333,0.551667,0.765887,0.448333,0.05,0.501667,0.31215,0.403987,0.404992,-0.001005,0.091838,0.902685,-0.099338
dqn,3,reversal,100,3100,0.05,0.95,0.453,0.475,0.583333,0.76509,0.416667,0.046667,0.536667,0.32166,0.409076,0.410469,-0.001393,0.087416,0.794913,-0.098074
dqn,3,reversal,200,3200,0.05,0.95,0.503,0.525,0.721667,0.769204,0.278333,0.0975,0.624167,0.293363,0.403289,0.404846,-0.001556,0.109926,0.586995,0.205624
dqn,3,reversal,300,3300,0.05,0.95,0.486333,0.508333,0.7,0.766401,0.3,0.150833,0.549167,0.306316,0.400448,0.401007,-0.000558,0.094133,0.599002,0.301165
dqn,3,reversal,400,3400,0.05,0.95,0.494667,0.516667,0.715833,0.764749,0.284167,0.199167,0.516667,0.304806,0.390192,0.388389,0.001803,0.085385,0.595113,0.203337
dqn,3,reversal,500,3500,0.05,0.95,0.469667,0.491667,0.800833,0.763299,0.199167,0.200833,0.6,0.30963,0.384733,0.384215,0.000518,0.075103,0.391803,-0.408475
dqn,3,reversal,600,3600,0.05,0.95,0.544667,0.566667,0.829167,0.762678,0.170833,0.169167,0.66,0.29722,0.367559,0.367363,0.000196,0.070338,0.393474,-0.298969
dqn,3,reversal,700,3700,0.05,0.95,0.428,0.45,0.84,0.758644,0.16,0.4575,0.3825,0.322266,0.37182,0.368368,0.003451,0.049554,0.297674,0.09692
dqn,3,reversal,800,3800,0.05,0.95,0.494667,0.516667,0.845833,0.75688,0.154167,0.445833,0.4,0.325692,0.366757,0.361363,0.005394,0.041065,-0.107014,0.101668
dqn,3,reversal,900,3900,0.05,0.95,0.528,0.55,0.685,0.752915,0.315,0.241667,0.443333,0.349727,0.370353,0.363724,0.006629,0.020626,-0.405109,0.300815
dqn,3,reversal,1000,4000,0.05,0.95,0.453,0.475,0.523333,0.752764,0.476667,0.260833,0.2625,0.373727,0.396759,0.386135,0.010624,0.023032,-1.0,0.498408
dqn,3,reversal,1100,4100,0.05,0.95,0.478,0.5,0.503333,0.753142,0.496667,0.255,0.248333,0.401143,0.428357,0.415699,0.012658,0.027214,-1.0,0.506623
dqn,3,reversal,1200,4200,0.05,0.95,0.411333,0.433333,0.5675,0.757816,0.4325,0.23,0.3375,0.406829,0.456049,0.449657,0.006393,0.04922,-1.0,0.405286
dqn,3,reversal,1300,4300,0.05,0.95,0.436333,0.458333,0.535833,0.758783,0.464167,0.0,0.535833,0.414947,0.463094,0.46767,-0.004576,0.048147,-1.0,0.0
dqn,3,reversal,1400,4400,0.05,0.95,0.561333,0.583333,0.426667,0.757499,0.573333,0.0,0.426667,0.419466,0.462701,0.465852,-0.003151,0.043235,-1.0,0.0
dqn,3,reversal,1500,4500,0.05,0.95,0.436333,0.458333,0.549167,0.765014,0.450833,0.0,0.549167,0.373582,0.457946,0.463617,-0.005671,0.084364,-1.0,0.0
dqn,3,extinction,1,4501,0.5,0.5,0.503,0.525,0.505,0.76245,0.495,0.0,0.505,0.385844,0.457243,0.461028,-0.003785,0.071399,-1.0,0.0
dqn,3,extinction,100,4600,0.5,0.5,0.536333,0.558333,0.52,0.765566,0.48,0.0,0.52,0.354942,0.444973,0.448252,-0.003279,0.090031,-1.0,0.0
dqn,3,extinction,200,4700,0.5,0.5,0.461333,0.483333,0.5225,0.766957,0.4775,0.0,0.5225,0.333345,0.433234,0.434027,-0.000793,0.099889,-1.0,0.0
dqn,3,extinction,300,4800,0.5,0.5,0.436333,0.458333,0.6575,0.769021,0.3425,0.146667,0.510833,0.313492,0.428417,0.424599,0.003818,0.114925,-0.70017,-0.29983
dqn,3,extinction,400,4900,0.5,0.5,0.444667,0.466667,0.709167,0.77109,0.290833,0.199167,0.51,0.297857,0.426487,0.41922,0.007267,0.12863,-0.593537,-0.406463
dqn,3,extinction,500,5000,0.5,0.5,0.469667,0.491667,0.7375,0.770146,0.2625,0.4025,0.335,0.295342,0.424031,0.407612,0.016419,0.128689,-0.516393,-0.164962
dqn,3,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.704167,0.768283,0.295833,0.3025,0.401667,0.302489,0.416718,0.404555,0.012163,0.114229,-0.587748,-0.220976
dqn,3,extinction,700,5200,0.5,0.5,0.486333,0.508333,0.698333,0.767344,0.301667,0.205,0.493333,0.307245,0.410095,0.405536,0.004559,0.102851,-0.595395,-0.404605
dqn,3,extinction,800,5300,0.5,0.5,0.478,0.5,0.748333,0.767345,0.251667,0.184167,0.564167,0.311349,0.409497,0.410448,-0.000952,0.098147,-0.521589,-0.381693
dqn,3,extinction,900,5400,0.5,0.5,0.444667,0.466667,0.754167,0.765237,0.245833,0.14,0.614167,0.318986,0.404932,0.405289,-0.000357,0.085946,-0.507745,-0.289157
dqn,3,extinction,1000,5500,0.5,0.5,0.561333,0.583333,0.653333,0.76229,0.346667,0.148333,0.505,0.329783,0.398822,0.399028,-0.000206,0.069039,-0.700337,-0.299663
dqn,3,extinction,1100,5600,0.5,0.5,0.486333,0.508333,0.810833,0.763038,0.189167,0.155,0.655833,0.320398,0.392588,0.393957,-0.001368,0.072191,-0.379599,-0.311037
dqn,3,extinction,1200,5700,0.5,0.5,0.469667,0.491667,0.758333,0.762087,0.241667,0.143333,0.615,0.318313,0.384098,0.38693,-0.002831,0.065785,-0.494881,-0.293515
dqn,3,extinction,1300,5800,0.5,0.5,0.469667,0.491667,0.745,0.760646,0.255,0.163333,0.581667,0.317829,0.37654,0.377731,-0.001191,0.058711,-0.491172,-0.314607
dqn,3,extinction,1400,5900,0.5,0.5,0.519667,0.541667,0.756667,0.761093,0.243333,0.14,0.616667,0.31012,0.370292,0.372595,-0.002302,0.060173,-0.506066,-0.291161
dqn,3,extinction,1500,6000,0.5,0.5,0.461333,0.483333,0.595833,0.759137,0.404167,0.09,0.505833,0.31652,0.365609,0.368122,-0.002513,0.049089,-0.817875,-0.182125
dqn,4,acquisition,1,1,0.95,0.05,-0.022,0.0,1.0,0.758098,0.0,0.0,1.0,-0.031926,-0.015613,0.025272,-0.040884,0.016313,0.0,0.0
dqn,4,acquisition,100,100,0.95,0.05,0.411333,0.433333,0.408333,0.74412,0.591667,0.0,0.408333,0.110756,0.079318,0.080458,-0.00114,-0.031438,0.220786,0.0
dqn,4,acquisition,200,200,0.95,0.05,0.511333,0.533333,0.500833,0.74641,0.499167,0.0,0.500833,0.199648,0.182566,0.180512,0.002054,-0.017083,0.203757,0.0
dqn,4,acquisition,300,300,0.95,0.05,0.528,0.55,0.479167,0.746817,0.520833,0.055,0.424167,0.276778,0.26265,0.259408,0.003241,-0.014128,0.383318,0.099248
dqn,4,acquisition,400,400,0.95,0.05,0.403,0.425,0.394167,0.747677,0.605833,0.0,0.394167,0.327521,0.3147,0.316492,-0.001792,-0.012821,0.70178,0.0
dqn,4,acquisition,500,500,0.95,0.05,0.444667,0.466667,0.415833,0.748587,0.584167,0.0,0.415833,0.377958,0.369721,0.371888,-0.002167,-0.008237,0.794586,0.0
dqn,4,acquisition,600,600,0.95,0.05,0.511333,0.533333,0.385833,0.74888,0.614167,0.0,0.385833,0.414014,0.408645,0.408721,-7.5e-05,-0.005368,0.803819,0.0
dqn,4,acquisition,700,700,0.95,0.05,0.428,0.45,0.489167,0.749808,0.510833,0.056667,0.4325,0.419616,0.418482,0.419665,-0.001183,-0.001134,0.897554,-0.103976
dqn,4,acquisition,800,800,0.95,0.05,0.436333,0.458333,0.529167,0.751151,0.470833,0.105833,0.423333,0.419575,0.426046,0.426637,-0.00059,0.006472,1.0,-0.2
dqn,4,acquisition,900,900,0.95,0.05,0.478,0.5,0.499167,0.75198,0.500833,0.049167,0.45,0.416523,0.427299,0.428306,-0.001007,0.010776,1.0,-0.098497
dqn,4,acquisition,1000,1000,0.95,0.05,0.478,0.5,0.505833,0.751442,0.494167,0.104167,0.401667,0.414004,0.423988,0.422034,0.001955,0.009984,1.0,-0.205931
dqn,4,acquisition,1100,1100,0.95,0.05,0.519667,0.541667,0.473333,0.752385,0.526667,0.145,0.328333,0.412923,0.427628,0.426311,0.001317,0.014705,1.0,-0.306338
dqn,4,acquisition,1200,1200,0.95,0.05,0.428,0.45,0.5525,0.754937,0.4475,0.1125,0.44,0.390616,0.418377,0.418239,0.000139,0.027761,1.0,-0.20362
dqn,4,acquisition,1300,1300,0.95,0.05,0.469667,0.491667,0.598333,0.755142,0.401667,0.099167,0.499167,0.391242,0.420733,0.419728,0.001004,0.029491,0.80602,-0.197674
dqn,4,acquisition,1400,1400,0.95,0.05,0.461333,0.483333,0.610833,0.756649,0.389167,0.244167,0.366667,0.377769,0.416887,0.413841,0.003046,0.039118,0.810764,-0.105636
dqn,4,acquisition,1500,1500,0.95,0.05,0.369667,0.391667,0.5925,0.758042,0.4075,0.115,0.4775,0.355892,0.401538,0.400351,0.001187,0.045646,1.0,-0.194093
dqn,4,acquisition,1600,1600,0.95,0.05,0.444667,0.466667,0.530833,0.757651,0.469167,0.159167,0.371667,0.365682,0.409899,0.407937,0.001961,0.044217,1.0,-0.299843
dqn,4,acquisition,1700,1700,0.95,0.05,0.453,0.475,0.618333,0.758512,0.381667,0.3575,0.260833,0.365429,0.414876,0.412225,0.002651,0.049447,0.800699,-0.302292
dqn,4,acquisition,1800,1800,0.95,0.05,0.453,0.475,0.605,0.758935,0.395,0.0,0.605,0.364957,0.413359,0.416053,-0.002694,0.048403,0.804754,0.0
dqn,4,acquisition,1900,1900,0.95,0.05,0.511333,0.533333,0.4725,0.756573,0.5275,0.0,0.4725,0.380517,0.417529,0.418522,-0.000993,0.037012,1.0,0.0
dqn,4,acquisition,2000,2000,0.95,0.05,0.453,0.475,0.520833,0.759503,0.479167,0.265,0.255833,0.362852,0.417356,0.416277,0.001079,0.054504,1.0,-0.5088
dqn,4,acquisition,2100,2100,0.95,0.05,0.436333,0.458333,0.535,0.761623,0.465,0.163333,0.371667,0.354505,0.419677,0.420291,-0.000614,0.065172,1.0,-0.305296
dqn,4,acquisition,2200,2200,0.95,0.05,0.494667,0.516667,0.476667,0.759608,0.523333,0.0,0.476667,0.373135,0.425429,0.429479,-0.00405,0.052294,1.0,0.0
dqn,4,acquisition,2300,2300,0.95,0.05,0.436333,0.458333,0.5775,0.763349,0.4225,0.0,0.5775,0.348333,0.421121,0.425761,-0.004639,0.072789,0.902135,0.0
dqn,4,acquisition,2400,2400,0.95,0.05,0.469667,0.491667,0.4975,0.762158,0.5025,0.2,0.2975,0.356872,0.426096,0.426733,-0.000636,0.069224,1.0,-0.40201
dqn,4,acquisition,2500,2500,0.95,0.05,0.478,0.5,0.495833,0.762211,0.504167,0.0,0.495833,0.358101,0.424892,0.430168,-0.005277,0.066791,1.0,0.0
dqn,4,acquisition,2600,2600,0.95,0.05,0.553,0.575,0.443333,0.761845,0.556667,0.220833,0.2225,0.365507,0.433226,0.434236,-0.00101,0.067719,1.0,-0.49812
dqn,4,acquisition,2700,2700,0.95,0.05,0.478,0.5,0.5575,0.764813,0.4425,0.105,0.4525,0.340092,0.423804,0.426144,-0.002341,0.083711,0.898477,-0.206897
dqn,4,acquisition,2800,2800,0.95,0.05,0.511333,0.533333,0.625833,0.764969,0.374167,0.438333,0.1875,0.342362,0.429791,0.428192,0.001599,0.087429,0.699377,-0.507185
dqn,4,acquisition,2900,2900,0.95,0.05,0.503,0.525,0.484167,0.763931,0.515833,0.338333,0.145833,0.343709,0.426395,0.424088,0.002307,0.082686,1.0,-0.698795
dqn,4,acquisition,3000,3000,0.95,0.05,0.428,0.45,0.6825,0.769379,0.3175,0.2275,0.455,0.308369,0.421735,0.419861,0.001875,0.113366,0.695255,-0.418712
